coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,reweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_screen_name,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
,Fri Jul 06 20:27:37 +0000 2018,,,https://twitter.com/wishuwud/status/1015330399466213376,3696,1015331455076044802,,,,en,,false,171,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Thank you for noticing it! https://t.co/qUezvJ26pr,https://twitter.com/AOC/status/1015331455076044802,Wed Apr 28 22:38:40 +0000 2010,AOC,false,"Congresswoman for NY-14 (the Bronx + Queens). 💯% People-Funded. In a modern, moral, and wealthy society, no American should be too poor to live.",10215,2430984,1363,7883,"Bronx + Queens, NYC",Alexandria Ocasio-Cortez,AOC,6661,,http://www.Ocasio2018.com/,true
,Sun Jul 08 14:24:04 +0000 2018,,https://twitter.com/Ocasio2018/status/1015964739258679298/photo/1,,7814,1015964739258679298,,,,en,,false,1017,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Shout out to my girl @SarahSmith2018 running in Washington for opening her official campaign office!

This is a major milestone. Running a campaign out of an apartment is hard - we did it for months.

Opening her office shows she’s got enough small dollar donors to ramp up! https://t.co/Kv0TcUVU6I",https://twitter.com/AOC/status/1015964739258679298,Wed Apr 28 22:38:40 +0000 2010,AOC,false,"Congresswoman for NY-14 (the Bronx + Queens). 💯% People-Funded. In a modern, moral, and wealthy society, no American should be too poor to live.",10215,2430984,1363,7883,"Bronx + Queens, NYC",Alexandria Ocasio-Cortez,AOC,6661,,http://www.Ocasio2018.com/,true
,Tue Jul 10 23:33:12 +0000 2018,,,,0,1016827711581511681,,,,en,,,7150,1016790547636391937,CynthiaNixon,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @CynthiaNixon: Why don't pundits who are so obsessed with @Ocasio2018 supporting democratic socialism ask corporate-backed politicians w…,https://twitter.com/AOC/status/1016827711581511681,Wed Apr 28 22:38:40 +0000 2010,AOC,false,"Congresswoman for NY-14 (the Bronx + Queens). 💯% People-Funded. In a modern, moral, and wealthy society, no American should be too poor to live.",10215,2430984,1363,7883,"Bronx + Queens, NYC",Alexandria Ocasio-Cortez,AOC,6661,,http://www.Ocasio2018.com/,true
,Sun Jul 08 19:10:03 +0000 2018,,,,0,1016036712391282688,,,,en,,,287,1016030822158225410,Carrasquillo,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","RT @Carrasquillo: “At a time when Democratic leadership’s message was ‘We’re working on the message’ [@Ocasio2018] offered bold, progressiv…",https://twitter.com/AOC/status/1016036712391282688,Wed Apr 28 22:38:40 +0000 2010,AOC,false,"Congresswoman for NY-14 (the Bronx + Queens). 💯% People-Funded. In a modern, moral, and wealthy society, no American should be too poor to live.",10215,2430984,1363,7883,"Bronx + Queens, NYC",Alexandria Ocasio-Cortez,AOC,6661,,http://www.Ocasio2018.com/,true
,Tue Jul 03 23:54:55 +0000 2018,,,,0,1014296459020328961,,,,en,,,767,1014296361976545280,PoliticalEQ,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @PoliticalEQ: Unlike just about everyone else running in NY, @Ocasio2018 accepted literally $0 in corporate money. 

70% of her funding…",https://twitter.com/AOC/status/1014296459020328961,Wed Apr 28 22:38:40 +0000 2010,AOC,false,"Congresswoman for NY-14 (the Bronx + Queens). 💯% People-Funded. In a modern, moral, and wealthy society, no American should be too poor to live.",10215,2430984,1363,7883,"Bronx + Queens, NYC",Alexandria Ocasio-Cortez,AOC,6661,,http://www.Ocasio2018.com/,true
,Tue Jul 10 02:41:59 +0000 2018,ScotusPick,,https://twitter.com/brianefallon/status/1016493063332663297,62057,1016512829535539200,,,,en,,false,17944,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","The fact that #ScotusPick Kavanuaugh believes that a President cannot be indicted is an automatic disqualification from Supreme Court consideration. 

Plain and simple. https://t.co/3h2k2rTYVI",https://twitter.com/AOC/status/1016512829535539200,Wed Apr 28 22:38:40 +0000 2010,AOC,false,"Congresswoman for NY-14 (the Bronx + Queens). 💯% People-Funded. In a modern, moral, and wealthy society, no American should be too poor to live.",10215,2430984,1363,7883,"Bronx + Queens, NYC",Alexandria Ocasio-Cortez,AOC,6661,,http://www.Ocasio2018.com/,true
,Sat Jul 07 20:28:12 +0000 2018,,,,0,1015693990811918336,,,,es,,,308,1015675567708893185,AlPunto,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @AlPunto: .@Ocasio2018 tiene 28 años y arrasó en las primarias demócratas de Nueva York por el Distrito 14 del Congreso. Nos dice a qué…,https://twitter.com/AOC/status/1015693990811918336,Wed Apr 28 22:38:40 +0000 2010,AOC,false,"Congresswoman for NY-14 (the Bronx + Queens). 💯% People-Funded. In a modern, moral, and wealthy society, no American should be too poor to live.",10215,2430984,1363,7883,"Bronx + Queens, NYC",Alexandria Ocasio-Cortez,AOC,6661,,http://www.Ocasio2018.com/,true
,Mon Jul 09 19:01:13 +0000 2018,,,,342,1016396873899347968,SikhProf,1016364207661633500,115050842,en,,,9,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@SikhProf Thank you brother! 💜,https://twitter.com/AOC/status/1016396873899347968,Wed Apr 28 22:38:40 +0000 2010,AOC,false,"Congresswoman for NY-14 (the Bronx + Queens). 💯% People-Funded. In a modern, moral, and wealthy society, no American should be too poor to live.",10215,2430984,1363,7883,"Bronx + Queens, NYC",Alexandria Ocasio-Cortez,AOC,6661,,http://www.Ocasio2018.com/,true
,Sat Jul 07 12:58:35 +0000 2018,,,,6378,1015580839063715840,AOC,1015579912105791500,138203134,en,,,1121,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","When I talk about @CoriBush, @ZephyrTeachout, @LinseyFaganTX &amp; other incredible candidates, it’s because I know them. I have met them. They are knockout leaders. And they helped me when I wasn’t “viable” either.

We must have the courage to MAKE viability, not WAIT for viability.",https://twitter.com/AOC/status/1015580839063715840,Wed Apr 28 22:38:40 +0000 2010,AOC,false,"Congresswoman for NY-14 (the Bronx + Queens). 💯% People-Funded. In a modern, moral, and wealthy society, no American should be too poor to live.",10215,2430984,1363,7883,"Bronx + Queens, NYC",Alexandria Ocasio-Cortez,AOC,6661,,http://www.Ocasio2018.com/,true
,Tue Jul 03 13:38:22 +0000 2018,,,,0,1014141300789207040,,,,en,,,578,1014133140598730752,swingleft,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @swingleft: ""Women... have realized that no one is coming to save democracy for us, and they have set out to rescue it themselves.""

To…",https://twitter.com/AOC/status/1014141300789207040,Wed Apr 28 22:38:40 +0000 2010,AOC,false,"Congresswoman for NY-14 (the Bronx + Queens). 💯% People-Funded. In a modern, moral, and wealthy society, no American should be too poor to live.",10215,2430984,1363,7883,"Bronx + Queens, NYC",Alexandria Ocasio-Cortez,AOC,6661,,http://www.Ocasio2018.com/,true
,Tue Jul 10 15:26:46 +0000 2018,,,https://twitter.com/maketheroadact/status/1016704787629387777,1403,1016705296935346176,,,,en,,false,177,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Honored to have the endorsement of @MaketheRoadAct! https://t.co/mfmq8fEQcT,https://twitter.com/AOC/status/1016705296935346176,Wed Apr 28 22:38:40 +0000 2010,AOC,false,"Congresswoman for NY-14 (the Bronx + Queens). 💯% People-Funded. In a modern, moral, and wealthy society, no American should be too poor to live.",10215,2430984,1363,7883,"Bronx + Queens, NYC",Alexandria Ocasio-Cortez,AOC,6661,,http://www.Ocasio2018.com/,true
,Thu Jul 12 04:51:41 +0000 2018,,,,0,1017270247861227521,,,,en,,,2840,1017256115917058049,KanielaIng,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @KanielaIng: A reporter just jabbed me with “Hawaii is not the Bronx.”

Maybe not. But we share a struggle. 

A minority majority facing…",https://twitter.com/AOC/status/1017270247861227521,Wed Apr 28 22:38:40 +0000 2010,AOC,false,"Congresswoman for NY-14 (the Bronx + Queens). 💯% People-Funded. In a modern, moral, and wealthy society, no American should be too poor to live.",10215,2430984,1363,7883,"Bronx + Queens, NYC",Alexandria Ocasio-Cortez,AOC,6661,,http://www.Ocasio2018.com/,true
,Tue Jul 10 14:25:24 +0000 2018,,,,0,1016689852706971648,,,,en,,,757,1016667615391989761,cenkuygur,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @cenkuygur: This is exactly why we started Justice Democrats. 2020 is everything but that fight starts right now. Voting in both the pri…,https://twitter.com/AOC/status/1016689852706971648,Wed Apr 28 22:38:40 +0000 2010,AOC,false,"Congresswoman for NY-14 (the Bronx + Queens). 💯% People-Funded. In a modern, moral, and wealthy society, no American should be too poor to live.",10215,2430984,1363,7883,"Bronx + Queens, NYC",Alexandria Ocasio-Cortez,AOC,6661,,http://www.Ocasio2018.com/,true
,Wed Jul 11 14:25:24 +0000 2018,,https://twitter.com/Ocasio2018/status/1017052240224366593/photo/1,,1791,1017052240224366593,,,,en,,false,299,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Had an incredible time sharing thoughts with @CWAUnion members this morning.

The power of grassroots organizing is real - and we can use it to power new, 21st Century Labor and Civil Rights Movements.

Janus means it’s time to grab a clipboard and get moving. Let’s go. https://t.co/aD3ErIdvxP",https://twitter.com/AOC/status/1017052240224366593,Wed Apr 28 22:38:40 +0000 2010,AOC,false,"Congresswoman for NY-14 (the Bronx + Queens). 💯% People-Funded. In a modern, moral, and wealthy society, no American should be too poor to live.",10215,2430984,1363,7883,"Bronx + Queens, NYC",Alexandria Ocasio-Cortez,AOC,6661,,http://www.Ocasio2018.com/,true
,Wed Jul 11 15:45:22 +0000 2018,,,,14181,1017072363597426688,,,,en,,,979,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","The most humbling gifts of this experience: the handful of letters I have received from people who knew my father.

For those who don’t know, I lost my dad at a young age. In many ways, it triggered a series of events that put me here.

Through strangers, I am learning about him.",https://twitter.com/AOC/status/1017072363597426688,Wed Apr 28 22:38:40 +0000 2010,AOC,false,"Congresswoman for NY-14 (the Bronx + Queens). 💯% People-Funded. In a modern, moral, and wealthy society, no American should be too poor to live.",10215,2430984,1363,7883,"Bronx + Queens, NYC",Alexandria Ocasio-Cortez,AOC,6661,,http://www.Ocasio2018.com/,true
,Tue Jul 10 15:22:49 +0000 2018,,,,164871,1016704302147096576,,,,en,,,39093,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",New Rule: anyone that was cool with the GOP inventing $2 trillion out of thin air for freebies for people with yachts that have tiny yachts inside doesn’t get to demand how we pay for people who need chemotherapy treatments.,https://twitter.com/AOC/status/1016704302147096576,Wed Apr 28 22:38:40 +0000 2010,AOC,false,"Congresswoman for NY-14 (the Bronx + Queens). 💯% People-Funded. In a modern, moral, and wealthy society, no American should be too poor to live.",10215,2430984,1363,7883,"Bronx + Queens, NYC",Alexandria Ocasio-Cortez,AOC,6661,,http://www.Ocasio2018.com/,true
,Thu Jul 05 12:37:57 +0000 2018,GreenNewDeal,,https://twitter.com/ericholder/status/1014703802048446465,24350,1014850871916711936,,,,en,,false,4908,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","The longer we delay real action on climate change, the more dramatic our inevitable response will have to be.

Acting now gives us precious time over waiting for another administration.

We are in a climate crisis. Future generations are counting on us for a #GreenNewDeal. https://t.co/VzvJtCCwkl",https://twitter.com/AOC/status/1014850871916711936,Wed Apr 28 22:38:40 +0000 2010,AOC,false,"Congresswoman for NY-14 (the Bronx + Queens). 💯% People-Funded. In a modern, moral, and wealthy society, no American should be too poor to live.",10215,2430984,1363,7883,"Bronx + Queens, NYC",Alexandria Ocasio-Cortez,AOC,6661,,http://www.Ocasio2018.com/,true
,Wed Jul 04 16:19:04 +0000 2018,,,,3660,1014544131614478337,AOC,1014544128917549000,138203134,en,,,675,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","— That whenever any Form of Government becomes destructive of these ends, it is the Right of the People to alter or to abolish it, and to institute new Government, laying its foundation on such principles and organizing its powers in such form,",https://twitter.com/AOC/status/1014544131614478337,Wed Apr 28 22:38:40 +0000 2010,AOC,false,"Congresswoman for NY-14 (the Bronx + Queens). 💯% People-Funded. In a modern, moral, and wealthy society, no American should be too poor to live.",10215,2430984,1363,7883,"Bronx + Queens, NYC",Alexandria Ocasio-Cortez,AOC,6661,,http://www.Ocasio2018.com/,true
,Tue Jul 03 16:13:03 +0000 2018,,,https://twitter.com/gideonresnick/status/1014178665691836416,10618,1014180228833402881,,,,en,,false,835,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is 100% true and I also have 600 unread text messages on my phone.

I am responding to them in no particular order at this point, so don’t be offended if you haven’t heard back! It’ll take a minute.

Patience, grace, and generosity are appreciated 🙂 https://t.co/MTWMXHs7j0",https://twitter.com/AOC/status/1014180228833402881,Wed Apr 28 22:38:40 +0000 2010,AOC,false,"Congresswoman for NY-14 (the Bronx + Queens). 💯% People-Funded. In a modern, moral, and wealthy society, no American should be too poor to live.",10215,2430984,1363,7883,"Bronx + Queens, NYC",Alexandria Ocasio-Cortez,AOC,6661,,http://www.Ocasio2018.com/,true
,Sun Jul 08 18:13:41 +0000 2018,,,,0,1016022524746960897,,,,en,,,241,1016012643029544960,alexanderchee,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @alexanderchee: This account from an @Ocasio2018 campaign volunteer has me more determined to help change Congress than ever before. htt…,https://twitter.com/AOC/status/1016022524746960897,Wed Apr 28 22:38:40 +0000 2010,AOC,false,"Congresswoman for NY-14 (the Bronx + Queens). 💯% People-Funded. In a modern, moral, and wealthy society, no American should be too poor to live.",10215,2430984,1363,7883,"Bronx + Queens, NYC",Alexandria Ocasio-Cortez,AOC,6661,,http://www.Ocasio2018.com/,true
,Tue Jul 10 18:45:10 +0000 2018,,,,0,1016755226001526785,,,,en,,,36,1016744984597401602,PELightning,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @PELightning: Met @Ocasio2018 on a the street a little earlier! Very cool.,https://twitter.com/AOC/status/1016755226001526785,Wed Apr 28 22:38:40 +0000 2010,AOC,false,"Congresswoman for NY-14 (the Bronx + Queens). 💯% People-Funded. In a modern, moral, and wealthy society, no American should be too poor to live.",10215,2430984,1363,7883,"Bronx + Queens, NYC",Alexandria Ocasio-Cortez,AOC,6661,,http://www.Ocasio2018.com/,true
,Fri Jul 06 16:27:05 +0000 2018,,,,29,1015270921265991680,lisametsfan,1015248254014017500,22945350,en,,,1,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@lisametsfan Thank you! 💪🏽💜,https://twitter.com/AOC/status/1015270921265991680,Wed Apr 28 22:38:40 +0000 2010,AOC,false,"Congresswoman for NY-14 (the Bronx + Queens). 💯% People-Funded. In a modern, moral, and wealthy society, no American should be too poor to live.",10215,2430984,1363,7883,"Bronx + Queens, NYC",Alexandria Ocasio-Cortez,AOC,6661,,http://www.Ocasio2018.com/,true
,Thu Jul 12 04:27:16 +0000 2018,,,,0,1017264101070909440,,,,en,,,360,1017237193952284672,NY1,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @NY1: Speaking to @InsideCityHall on Wednesday, @Ocasio2018 says @ICEgov is operating with impunity and worsening the child separation c…",https://twitter.com/AOC/status/1017264101070909440,Wed Apr 28 22:38:40 +0000 2010,AOC,false,"Congresswoman for NY-14 (the Bronx + Queens). 💯% People-Funded. In a modern, moral, and wealthy society, no American should be too poor to live.",10215,2430984,1363,7883,"Bronx + Queens, NYC",Alexandria Ocasio-Cortez,AOC,6661,,http://www.Ocasio2018.com/,true
,Wed Jul 04 16:19:05 +0000 2018,,,https://www.archives.gov/founding-docs/declaration-transcript,3971,1014544134697377792,AOC,1014544131614478300,138203134,en,,false,552,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","as to them shall seem most likely to effect their Safety and Happiness. Prudence, indeed, will dictate that Governments long established should not be changed for light and transient causes”

- The Declaration of Independence.

Happy 4th, everyone 🇺🇸

https://t.co/plnv4ut6R7",https://twitter.com/AOC/status/1014544134697377792,Wed Apr 28 22:38:40 +0000 2010,AOC,false,"Congresswoman for NY-14 (the Bronx + Queens). 💯% People-Funded. In a modern, moral, and wealthy society, no American should be too poor to live.",10215,2430984,1363,7883,"Bronx + Queens, NYC",Alexandria Ocasio-Cortez,AOC,6661,,http://www.Ocasio2018.com/,true
,Wed Jul 04 15:25:05 +0000 2018,,,https://twitter.com/maxberger/status/1014526422138916865,5945,1014530542635749376,,,,en,,false,812,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Our win in New York is due to the hundreds (and thousands) of everyday people-turned-organizers who believed a better world was possible, were willing to learn, and picked up a phone or knocked a door.

It’s Ocasio2018 supporters who got this done. You can get it done, too. https://t.co/SYEzmNWaSa",https://twitter.com/AOC/status/1014530542635749376,Wed Apr 28 22:38:40 +0000 2010,AOC,false,"Congresswoman for NY-14 (the Bronx + Queens). 💯% People-Funded. In a modern, moral, and wealthy society, no American should be too poor to live.",10215,2430984,1363,7883,"Bronx + Queens, NYC",Alexandria Ocasio-Cortez,AOC,6661,,http://www.Ocasio2018.com/,true
,Mon Jul 09 22:01:56 +0000 2018,,,,0,1016442352297275393,,,,es,,,158,1016435387298959362,jorgeramosnews,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @jorgeramosnews: Aquí va mi entrevista con Alexandria Ocasio-Cortez @Ocasio2018 

Here’s my interview with Alexandria Ocasio-Cortez @Oca…",https://twitter.com/AOC/status/1016442352297275393,Wed Apr 28 22:38:40 +0000 2010,AOC,false,"Congresswoman for NY-14 (the Bronx + Queens). 💯% People-Funded. In a modern, moral, and wealthy society, no American should be too poor to live.",10215,2430984,1363,7883,"Bronx + Queens, NYC",Alexandria Ocasio-Cortez,AOC,6661,,http://www.Ocasio2018.com/,true
,Tue Jul 03 18:49:35 +0000 2018,,,https://twitter.com/zephyrteachout/status/1014194572803629057,3405,1014219621895942148,,,,en,,false,569,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Bravo, @ZephyrTeachout! 

Looking forward to the day where all candidates can make this pledge. https://t.co/j1BEEBawXe",https://twitter.com/AOC/status/1014219621895942148,Wed Apr 28 22:38:40 +0000 2010,AOC,false,"Congresswoman for NY-14 (the Bronx + Queens). 💯% People-Funded. In a modern, moral, and wealthy society, no American should be too poor to live.",10215,2430984,1363,7883,"Bronx + Queens, NYC",Alexandria Ocasio-Cortez,AOC,6661,,http://www.Ocasio2018.com/,true
,Sun Jul 08 17:25:58 +0000 2018,,,https://twitter.com/naureenakhter/status/1014539557713448964,5709,1016010517910114311,,,,en,,false,1190,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","If you want to learn about the actual ins and outs of our campaign, listen *directly* from the people who organized on it.

Here, Naureen wrote about her personal experience with Ocasio2018.

These are the folks we should be listening to: real, everyday people who stepped up ⤵️ https://t.co/MQKDiu8xYJ",https://twitter.com/AOC/status/1016010517910114311,Wed Apr 28 22:38:40 +0000 2010,AOC,false,"Congresswoman for NY-14 (the Bronx + Queens). 💯% People-Funded. In a modern, moral, and wealthy society, no American should be too poor to live.",10215,2430984,1363,7883,"Bronx + Queens, NYC",Alexandria Ocasio-Cortez,AOC,6661,,http://www.Ocasio2018.com/,true
,Tue Jul 03 15:41:34 +0000 2018,,,,171679,1014172302777507847,,,,en,,,27588,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I’m not running “from the left.”
I’m running from the bottom.
I’m running in fierce advocacy of working class Americans.

That’s my North Star.
Always has been. 
Always will be.",https://twitter.com/AOC/status/1014172302777507847,Wed Apr 28 22:38:40 +0000 2010,AOC,false,"Congresswoman for NY-14 (the Bronx + Queens). 💯% People-Funded. In a modern, moral, and wealthy society, no American should be too poor to live.",10215,2430984,1363,7883,"Bronx + Queens, NYC",Alexandria Ocasio-Cortez,AOC,6661,,http://www.Ocasio2018.com/,true
,Sat Jul 07 12:54:54 +0000 2018,,,,4585,1015579912105791489,AOC,1015577422480232400,138203134,en,,,786,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","There’s a vicious cycle between lack of perceived “viability” and willingness to support.

If you’re not willing to support a candidate with time or a few dollars, then that candidate isn’t “viable.” But too often, we wait for a candidate to be “viable” before we do those things.",https://twitter.com/AOC/status/1015579912105791489,Wed Apr 28 22:38:40 +0000 2010,AOC,false,"Congresswoman for NY-14 (the Bronx + Queens). 💯% People-Funded. In a modern, moral, and wealthy society, no American should be too poor to live.",10215,2430984,1363,7883,"Bronx + Queens, NYC",Alexandria Ocasio-Cortez,AOC,6661,,http://www.Ocasio2018.com/,true
,Thu Jul 12 12:39:54 +0000 2018,,,,1692,1017388076459614208,,,,en,,,226,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Getting ready to hop on with @oldmanebro &amp; @EBROINTHEAM at 9:30am!

Take note📝: Hot97 reported on our primary race *before* the election, &amp; did a full interview before major outlets picked it up.

Politics happens everywhere, and it’s GOOD + healthy to have honest discussions.",https://twitter.com/AOC/status/1017388076459614208,Wed Apr 28 22:38:40 +0000 2010,AOC,false,"Congresswoman for NY-14 (the Bronx + Queens). 💯% People-Funded. In a modern, moral, and wealthy society, no American should be too poor to live.",10215,2430984,1363,7883,"Bronx + Queens, NYC",Alexandria Ocasio-Cortez,AOC,6661,,http://www.Ocasio2018.com/,true
,Mon Jul 09 20:03:20 +0000 2018,,,,0,1016412508566016001,,,,en,,,697,1016364207661633536,SikhProf,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @SikhProf: An honor to support Alexandria Ocasio-Cortez, a beacon of light in our current political moment. 

Especially grateful to hav…",https://twitter.com/AOC/status/1016412508566016001,Wed Apr 28 22:38:40 +0000 2010,AOC,false,"Congresswoman for NY-14 (the Bronx + Queens). 💯% People-Funded. In a modern, moral, and wealthy society, no American should be too poor to live.",10215,2430984,1363,7883,"Bronx + Queens, NYC",Alexandria Ocasio-Cortez,AOC,6661,,http://www.Ocasio2018.com/,true
,Sat Jul 07 20:56:40 +0000 2018,,,https://twitter.com/chardo2018/status/1015624789468286976,10480,1015701154959908865,,,,en,,false,1389,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","All of these folks are Congressional candidates. (We took this photo *last year*)

Sure looks like an awesome caucus to me! ⤵️ https://t.co/yl4SRYU8Hb",https://twitter.com/AOC/status/1015701154959908865,Wed Apr 28 22:38:40 +0000 2010,AOC,false,"Congresswoman for NY-14 (the Bronx + Queens). 💯% People-Funded. In a modern, moral, and wealthy society, no American should be too poor to live.",10215,2430984,1363,7883,"Bronx + Queens, NYC",Alexandria Ocasio-Cortez,AOC,6661,,http://www.Ocasio2018.com/,true
,Sat Jul 07 23:54:48 +0000 2018,,,https://twitter.com/rortybomb/status/1015618350049882112,19688,1015745982007521280,,,,en,,false,5563,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","70 years ago: Jobs Guarantee, Universal Healthcare &amp; Housing as a Right were all championed by the President of the United States.

In fact, our campaign incorporates the legacy of 2 US Presidents.

FDR‘s Economic Bill of Rights includes Right to Education, Fair Income &amp; more. https://t.co/OTMaXmiENA",https://twitter.com/AOC/status/1015745982007521280,Wed Apr 28 22:38:40 +0000 2010,AOC,false,"Congresswoman for NY-14 (the Bronx + Queens). 💯% People-Funded. In a modern, moral, and wealthy society, no American should be too poor to live.",10215,2430984,1363,7883,"Bronx + Queens, NYC",Alexandria Ocasio-Cortez,AOC,6661,,http://www.Ocasio2018.com/,true
,Fri Jul 06 02:58:46 +0000 2018,,,,78,1015067505273069568,titopuentejr,1015067331926609900,17009727,en,,,1,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@titopuentejr @BeyondtheTech Thank you so much! 💜,https://twitter.com/AOC/status/1015067505273069568,Wed Apr 28 22:38:40 +0000 2010,AOC,false,"Congresswoman for NY-14 (the Bronx + Queens). 💯% People-Funded. In a modern, moral, and wealthy society, no American should be too poor to live.",10215,2430984,1363,7883,"Bronx + Queens, NYC",Alexandria Ocasio-Cortez,AOC,6661,,http://www.Ocasio2018.com/,true
,Tue Jul 03 16:39:04 +0000 2018,,,,0,1014186774250315779,,,,en,,,1081,1014185028719398912,emorwee,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @emorwee: .@Ocasio2018's plan for a ""Green New Deal"" to spur 100% renewables by 2035 is ""just the sort of audacious and bold thinking we…",https://twitter.com/AOC/status/1014186774250315779,Wed Apr 28 22:38:40 +0000 2010,AOC,false,"Congresswoman for NY-14 (the Bronx + Queens). 💯% People-Funded. In a modern, moral, and wealthy society, no American should be too poor to live.",10215,2430984,1363,7883,"Bronx + Queens, NYC",Alexandria Ocasio-Cortez,AOC,6661,,http://www.Ocasio2018.com/,true
,Thu Jul 12 01:28:01 +0000 2018,,,,0,1017218990907838466,,,,en,,,468,1017204342150062081,SalazarSenate,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @SalazarSenate18: Alexandria &amp; I know that megadonors are no match for bold candidates with vision who can inspire people to action. 

L…",https://twitter.com/AOC/status/1017218990907838466,Wed Apr 28 22:38:40 +0000 2010,AOC,false,"Congresswoman for NY-14 (the Bronx + Queens). 💯% People-Funded. In a modern, moral, and wealthy society, no American should be too poor to live.",10215,2430984,1363,7883,"Bronx + Queens, NYC",Alexandria Ocasio-Cortez,AOC,6661,,http://www.Ocasio2018.com/,true
,Thu Jul 05 18:40:08 +0000 2018,,https://twitter.com/Ocasio2018/status/1014942016457801728/photo/1,,20949,1014942016457801728,,,,en,,false,3530,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Surprise! Thank you for this amazing educational opportunity.

You can, in fact, pursue an agenda of healthcare, fair wages, and education while supporting small businesses.

Having mega-corporations pay their fair share means you can give small mom &amp; pops a break. https://t.co/J2SYcfZ0Nr",https://twitter.com/AOC/status/1014942016457801728,Wed Apr 28 22:38:40 +0000 2010,AOC,false,"Congresswoman for NY-14 (the Bronx + Queens). 💯% People-Funded. In a modern, moral, and wealthy society, no American should be too poor to live.",10215,2430984,1363,7883,"Bronx + Queens, NYC",Alexandria Ocasio-Cortez,AOC,6661,,http://www.Ocasio2018.com/,true
